species1	species2	replicate
2732	Sebastes_diploproa	Sebastes_nigrocinctus	508
2733	Sebastes_alutus	Sebastes_helvomaculatus	509
2734	Sebastes_fasciatus	Sebastes_mentella	509
2735	Sebastes_polyspinis	Sebastes_variabilis	509
2736	Sebastes_babcocki	Sebastes_diploproa	509
2737	Sebastes_maliger	Sebastes_nebulosus	509
2738	Sebastes_crameri	Sebastes_reedi	509
2739	Sebastes_nebulosus	Sebastes_pinniger	510
2740	Sebastes_aleutianus	Sebastes_mentella	510
2741	Sebastes_crameri	Sebastes_reedi	510
2742	Sebastes_babcocki	Sebastes_diploproa	510
2743	Sebastes_aurora	Sebastes_maliger	510
2744	Sebastes_alutus	Sebastes_polyspinis	510
2745	Sebastes_alutus	Sebastes_crameri	511
2746	Sebastes_maliger	Sebastes_melanostomus	511
2747	Sebastes_nigrocinctus	Sebastes_pinniger	511
2748	Sebastes_polyspinis	Sebastes_variabilis	511
2749	Sebastes_fasciatus	Sebastes_mentella	511
2750	Sebastes_pinniger	Sebastes_reedi	512
2751	Sebastes_nigrocinctus	Sebastes_ruberrimus	512
2752	Sebastes_aleutianus	Sebastes_variabilis	512
2753	Sebastes_maliger	Sebastes_melanostomus	512
2754	Sebastes_fasciatus	Sebastes_mentella	512
2755	Sebastes_crameri	Sebastes_nigrocinctus	513
2756	Sebastes_fasciatus	Sebastes_mentella	513
2757	Sebastes_aleutianus	Sebastes_alutus	513
2758	Sebastes_polyspinis	Sebastes_variabilis	513
2759	Sebastes_nebulosus	Sebastes_pinniger	513
2760	Sebastes_aurora	Sebastes_maliger	513
2761	Sebastes_aleutianus	Sebastes_diploproa	514
2762	Sebastes_fasciatus	Sebastes_mentella	514
2763	Sebastes_alutus	Sebastes_polyspinis	514
2764	Sebastes_helvomaculatus	Sebastes_nebulosus	514
2765	Sebastes_crameri	Sebastes_reedi	514
2766	Sebastes_melanostomus	Sebastes_pinniger	514
2767	Sebastes_aurora	Sebastes_maliger	514
2768	Sebastes_helvomaculatus	Sebastes_variabilis	515
2769	Sebastes_babcocki	Sebastes_nigrocinctus	515
2770	Sebastes_maliger	Sebastes_nebulosus	515
2771	Sebastes_crameri	Sebastes_reedi	515
2772	Sebastes_fasciatus	Sebastes_mentella	515
2773	Sebastes_babcocki	Sebastes_nigrocinctus	516
2774	Sebastes_alutus	Sebastes_melanostomus	516
2775	Sebastes_crameri	Sebastes_reedi	516
2776	Sebastes_aurora	Sebastes_nebulosus	516
2777	Sebastes_polyspinis	Sebastes_variabilis	516
2778	Sebastes_fasciatus	Sebastes_mentella	516
2779	Sebastes_polyspinis	Sebastes_ruberrimus	517
2780	Sebastes_crameri	Sebastes_reedi	517
2781	Sebastes_diploproa	Sebastes_nigrocinctus	517
2782	Sebastes_fasciatus	Sebastes_mentella	517
2783	Sebastes_maliger	Sebastes_pinniger	517
2784	Sebastes_alutus	Sebastes_polyspinis	518
2785	Sebastes_diploproa	Sebastes_helvomaculatus	518
2786	Sebastes_maliger	Sebastes_nebulosus	518
2787	Sebastes_aleutianus	Sebastes_reedi	518
2788	Sebastes_fasciatus	Sebastes_mentella	518
2789	Sebastes_aurora	Sebastes_maliger	519
2790	Sebastes_fasciatus	Sebastes_variabilis	519
2791	Sebastes_crameri	Sebastes_reedi	519
2792	Sebastes_nebulosus	Sebastes_pinniger	519
2793	Sebastes_nigrocinctus	Sebastes_ruberrimus	519
2794	Sebastes_crameri	Sebastes_maliger	520
2795	Sebastes_alutus	Sebastes_polyspinis	520
2796	Sebastes_babcocki	Sebastes_nigrocinctus	520
2797	Sebastes_fasciatus	Sebastes_mentella	520
2798	Sebastes_nigrocinctus	Sebastes_pinniger	521
2799	Sebastes_crameri	Sebastes_mentella	521
2800	Sebastes_aleutianus	Sebastes_variabilis	521
2801	Sebastes_helvomaculatus	Sebastes_nebulosus	521
2802	Sebastes_aurora	Sebastes_maliger	521
2803	Sebastes_nigrocinctus	Sebastes_pinniger	522
2804	Sebastes_aleutianus	Sebastes_mentella	522
2805	Sebastes_aurora	Sebastes_helvomaculatus	522
2806	Sebastes_polyspinis	Sebastes_variabilis	522
2807	Sebastes_crameri	Sebastes_reedi	522
2808	Sebastes_maliger	Sebastes_variabilis	523
2809	Sebastes_babcocki	Sebastes_nigrocinctus	523
2810	Sebastes_crameri	Sebastes_reedi	523
2811	Sebastes_fasciatus	Sebastes_mentella	523
2812	Sebastes_babcocki	Sebastes_maliger	524
2813	Sebastes_crameri	Sebastes_fasciatus	524
2814	Sebastes_aleutianus	Sebastes_alutus	524
2815	Sebastes_polyspinis	Sebastes_variabilis	524
2816	Sebastes_diploproa	Sebastes_nigrocinctus	524
2817	Sebastes_alutus	Sebastes_variabilis	525
2818	Sebastes_crameri	Sebastes_maliger	525
2819	Sebastes_nigrocinctus	Sebastes_ruberrimus	525
2820	Sebastes_fasciatus	Sebastes_mentella	525
2821	Sebastes_alutus	Sebastes_maliger	526
2822	Sebastes_fasciatus	Sebastes_mentella	526
2823	Sebastes_diploproa	Sebastes_ruberrimus	526
2824	Sebastes_crameri	Sebastes_reedi	526
2825	Sebastes_polyspinis	Sebastes_variabilis	526
2826	Sebastes_aleutianus	Sebastes_aurora	527
2827	Sebastes_alutus	Sebastes_variabilis	527
2828	Sebastes_crameri	Sebastes_reedi	527
2829	Sebastes_diploproa	Sebastes_nigrocinctus	527
2830	Sebastes_babcocki	Sebastes_ruberrimus	527
2831	Sebastes_fasciatus	Sebastes_mentella	527
2832	Sebastes_nigrocinctus	Sebastes_ruberrimus	528
2833	Sebastes_crameri	Sebastes_mentella	528
2834	Sebastes_alutus	Sebastes_variabilis	528
2835	Sebastes_maliger	Sebastes_pinniger	528
2836	Sebastes_maliger	Sebastes_nebulosus	529
2837	Sebastes_babcocki	Sebastes_nigrocinctus	529
2838	Sebastes_pinniger	Sebastes_variabilis	529
2839	Sebastes_fasciatus	Sebastes_mentella	529
2840	Sebastes_crameri	Sebastes_reedi	529
2841	Sebastes_helvomaculatus	Sebastes_melanostomus	529
2842	Sebastes_aurora	Sebastes_reedi	530
2843	Sebastes_fasciatus	Sebastes_mentella	530
2844	Sebastes_babcocki	Sebastes_diploproa	530
2845	Sebastes_alutus	Sebastes_polyspinis	530
2846	Sebastes_reedi	Sebastes_variabilis	531
2847	Sebastes_melanostomus	Sebastes_nigrocinctus	531
2848	Sebastes_fasciatus	Sebastes_mentella	531
2849	Sebastes_maliger	Sebastes_nebulosus	531
2850	Sebastes_polyspinis	Sebastes_ruberrimus	532
2851	Sebastes_nebulosus	Sebastes_pinniger	532
2852	Sebastes_crameri	Sebastes_reedi	532
2853	Sebastes_babcocki	Sebastes_diploproa	532
2854	Sebastes_fasciatus	Sebastes_mentella	532
2855	Sebastes_aurora	Sebastes_maliger	532
2856	Sebastes_nebulosus	Sebastes_nigrocinctus	533
2857	Sebastes_aurora	Sebastes_maliger	533
2858	Sebastes_crameri	Sebastes_mentella	533
2859	Sebastes_alutus	Sebastes_polyspinis	533
2860	Sebastes_aleutianus	Sebastes_pinniger	534
2861	Sebastes_alutus	Sebastes_variabilis	534
2862	Sebastes_crameri	Sebastes_reedi	534
2863	Sebastes_melanostomus	Sebastes_nebulosus	534
2864	Sebastes_fasciatus	Sebastes_mentella	534
2865	Sebastes_babcocki	Sebastes_diploproa	534
2866	Sebastes_aurora	Sebastes_maliger	534
2867	Sebastes_aurora	Sebastes_nigrocinctus	535
2868	Sebastes_alutus	Sebastes_crameri	535
2869	Sebastes_polyspinis	Sebastes_variabilis	535
2870	Sebastes_fasciatus	Sebastes_mentella	535
2871	Sebastes_alutus	Sebastes_crameri	536
2872	Sebastes_maliger	Sebastes_ruberrimus	536
2873	Sebastes_diploproa	Sebastes_nigrocinctus	536
2874	Sebastes_fasciatus	Sebastes_mentella	536
2875	Sebastes_polyspinis	Sebastes_variabilis	536
2876	Sebastes_mentella	Sebastes_reedi	537
2877	Sebastes_helvomaculatus	Sebastes_nebulosus	537
2878	Sebastes_babcocki	Sebastes_diploproa	537
2879	Sebastes_aleutianus	Sebastes_polyspinis	537
2880	Sebastes_pinniger	Sebastes_ruberrimus	537
2881	Sebastes_aurora	Sebastes_maliger	537
2882	Sebastes_aleutianus	Sebastes_crameri	538
2883	Sebastes_alutus	Sebastes_variabilis	538
2884	Sebastes_aurora	Sebastes_babcocki	538
2885	Sebastes_fasciatus	Sebastes_mentella	538
2886	Sebastes_diploproa	Sebastes_nigrocinctus	538
2887	Sebastes_fasciatus	Sebastes_nigrocinctus	539
2888	Sebastes_crameri	Sebastes_reedi	539
2889	Sebastes_helvomaculatus	Sebastes_maliger	539
2890	Sebastes_melanostomus	Sebastes_pinniger	539
2891	Sebastes_aleutianus	Sebastes_polyspinis	539
2892	Sebastes_fasciatus	Sebastes_polyspinis	540
2893	Sebastes_crameri	Sebastes_reedi	540
2894	Sebastes_melanostomus	Sebastes_pinniger	540
2895	Sebastes_nigrocinctus	Sebastes_ruberrimus	540
2896	Sebastes_maliger	Sebastes_nebulosus	540
2897	Sebastes_alutus	Sebastes_nigrocinctus	541
2898	Sebastes_helvomaculatus	Sebastes_melanostomus	541
2899	Sebastes_maliger	Sebastes_nebulosus	541
2900	Sebastes_polyspinis	Sebastes_variabilis	541
2901	Sebastes_fasciatus	Sebastes_mentella	541
2902	Sebastes_crameri	Sebastes_reedi	541
2903	Sebastes_helvomaculatus	Sebastes_nebulosus	542
2904	Sebastes_reedi	Sebastes_ruberrimus	542
2905	Sebastes_babcocki	Sebastes_nigrocinctus	542
2906	Sebastes_aurora	Sebastes_maliger	542
2907	Sebastes_alutus	Sebastes_variabilis	542
2908	Sebastes_melanostomus	Sebastes_pinniger	542
2909	Sebastes_fasciatus	Sebastes_mentella	542
2910	Sebastes_aurora	Sebastes_variabilis	543
2911	Sebastes_nigrocinctus	Sebastes_ruberrimus	543
2912	Sebastes_fasciatus	Sebastes_mentella	543
2913	Sebastes_crameri	Sebastes_reedi	543
2914	Sebastes_maliger	Sebastes_polyspinis	544
2915	Sebastes_crameri	Sebastes_reedi	544
2916	Sebastes_babcocki	Sebastes_nigrocinctus	544
2917	Sebastes_fasciatus	Sebastes_mentella	544
2918	Sebastes_maliger	Sebastes_nebulosus	545
2919	Sebastes_fasciatus	Sebastes_ruberrimus	545
2920	Sebastes_aleutianus	Sebastes_polyspinis	545
2921	Sebastes_babcocki	Sebastes_nigrocinctus	545
2922	Sebastes_helvomaculatus	Sebastes_pinniger	545
2923	Sebastes_crameri	Sebastes_reedi	545
2924	Sebastes_crameri	Sebastes_maliger	546
2925	Sebastes_diploproa	Sebastes_nigrocinctus	546
2926	Sebastes_fasciatus	Sebastes_mentella	546
2927	Sebastes_aleutianus	Sebastes_variabilis	546
2928	Sebastes_babcocki	Sebastes_ruberrimus	546
2929	Sebastes_mentella	Sebastes_polyspinis	547
2930	Sebastes_nebulosus	Sebastes_pinniger	547
2931	Sebastes_diploproa	Sebastes_ruberrimus	547
2932	Sebastes_crameri	Sebastes_reedi	547
2933	Sebastes_aurora	Sebastes_maliger	547
2934	Sebastes_crameri	Sebastes_variabilis	548
2935	Sebastes_melanostomus	Sebastes_pinniger	548
2936	Sebastes_aurora	Sebastes_helvomaculatus	548
2937	Sebastes_diploproa	Sebastes_nigrocinctus	548
2938	Sebastes_fasciatus	Sebastes_mentella	548
2939	Sebastes_babcocki	Sebastes_ruberrimus	548
2940	Sebastes_alutus	Sebastes_crameri	549
2941	Sebastes_babcocki	Sebastes_helvomaculatus	549
2942	Sebastes_maliger	Sebastes_nebulosus	549
2943	Sebastes_polyspinis	Sebastes_variabilis	549
2944	Sebastes_fasciatus	Sebastes_mentella	549
2945	Sebastes_diploproa	Sebastes_nigrocinctus	549
2946	Sebastes_alutus	Sebastes_nebulosus	550
2947	Sebastes_nigrocinctus	Sebastes_ruberrimus	550
2948	Sebastes_fasciatus	Sebastes_mentella	550
2949	Sebastes_aurora	Sebastes_maliger	550
2950	Sebastes_polyspinis	Sebastes_variabilis	550
2951	Sebastes_crameri	Sebastes_reedi	550
2952	Sebastes_mentella	Sebastes_polyspinis	551
2953	Sebastes_maliger	Sebastes_melanostomus	551
2954	Sebastes_diploproa	Sebastes_ruberrimus	551
2955	Sebastes_crameri	Sebastes_reedi	551
2956	Sebastes_aurora	Sebastes_maliger	552
2957	Sebastes_melanostomus	Sebastes_nigrocinctus	552
2958	Sebastes_fasciatus	Sebastes_variabilis	552
2959	Sebastes_helvomaculatus	Sebastes_nebulosus	552
2960	Sebastes_crameri	Sebastes_reedi	552
2961	Sebastes_aleutianus	Sebastes_crameri	553
2962	Sebastes_nebulosus	Sebastes_nigrocinctus	553
2963	Sebastes_aurora	Sebastes_maliger	553
2964	Sebastes_alutus	Sebastes_polyspinis	553
2965	Sebastes_fasciatus	Sebastes_mentella	553
2966	Sebastes_diploproa	Sebastes_helvomaculatus	554
2967	Sebastes_aleutianus	Sebastes_variabilis	554
2968	Sebastes_maliger	Sebastes_nebulosus	554
2969	Sebastes_crameri	Sebastes_mentella	554
2970	Sebastes_aleutianus	Sebastes_polyspinis	555
2971	Sebastes_fasciatus	Sebastes_pinniger	555
2972	Sebastes_diploproa	Sebastes_ruberrimus	555
2973	Sebastes_aurora	Sebastes_nebulosus	555
2974	Sebastes_helvomaculatus	Sebastes_melanostomus	555
2975	Sebastes_crameri	Sebastes_reedi	555
2976	Sebastes_nebulosus	Sebastes_pinniger	556
2977	Sebastes_nigrocinctus	Sebastes_variabilis	556
2978	Sebastes_aurora	Sebastes_maliger	556
2979	Sebastes_fasciatus	Sebastes_mentella	556
2980	Sebastes_crameri	Sebastes_reedi	556
2981	Sebastes_alutus	Sebastes_babcocki	557
2982	Sebastes_crameri	Sebastes_reedi	557
2983	Sebastes_polyspinis	Sebastes_variabilis	557
2984	Sebastes_melanostomus	Sebastes_nebulosus	557
2985	Sebastes_fasciatus	Sebastes_mentella	557
2986	Sebastes_aurora	Sebastes_maliger	557
2987	Sebastes_diploproa	Sebastes_nigrocinctus	557
2988	Sebastes_aleutianus	Sebastes_diploproa	558
2989	Sebastes_aurora	Sebastes_nebulosus	558
2990	Sebastes_crameri	Sebastes_reedi	558
2991	Sebastes_melanostomus	Sebastes_pinniger	558
2992	Sebastes_polyspinis	Sebastes_variabilis	558
2993	Sebastes_fasciatus	Sebastes_mentella	558
2994	Sebastes_aleutianus	Sebastes_crameri	559
2995	Sebastes_maliger	Sebastes_nigrocinctus	559
2996	Sebastes_fasciatus	Sebastes_mentella	559
2997	Sebastes_alutus	Sebastes_variabilis	559
2998	Sebastes_nebulosus	Sebastes_variabilis	560
2999	Sebastes_nigrocinctus	Sebastes_ruberrimus	560
3000	Sebastes_crameri	Sebastes_reedi	560
3001	Sebastes_aurora	Sebastes_maliger	560
3002	Sebastes_fasciatus	Sebastes_mentella	560
3003	Sebastes_crameri	Sebastes_melanostomus	561
3004	Sebastes_diploproa	Sebastes_ruberrimus	561
3005	Sebastes_aurora	Sebastes_maliger	561
3006	Sebastes_aleutianus	Sebastes_variabilis	561
3007	Sebastes_helvomaculatus	Sebastes_nebulosus	561
3008	Sebastes_fasciatus	Sebastes_mentella	561
3009	Sebastes_reedi	Sebastes_ruberrimus	562
3010	Sebastes_helvomaculatus	Sebastes_pinniger	562
3011	Sebastes_aleutianus	Sebastes_polyspinis	562
3012	Sebastes_diploproa	Sebastes_nigrocinctus	562
3013	Sebastes_fasciatus	Sebastes_mentella	562
3014	Sebastes_aurora	Sebastes_maliger	562
3015	Sebastes_maliger	Sebastes_mentella	563
3016	Sebastes_diploproa	Sebastes_ruberrimus	563
3017	Sebastes_aleutianus	Sebastes_variabilis	563
3018	Sebastes_crameri	Sebastes_reedi	563
3019	Sebastes_diploproa	Sebastes_ruberrimus	564
3020	Sebastes_mentella	Sebastes_nebulosus	564
3021	Sebastes_alutus	Sebastes_variabilis	564
3022	Sebastes_crameri	Sebastes_reedi	564
3023	Sebastes_aurora	Sebastes_maliger	564
3024	Sebastes_aurora	Sebastes_pinniger	565
3025	Sebastes_fasciatus	Sebastes_variabilis	565
3026	Sebastes_crameri	Sebastes_reedi	565
3027	Sebastes_diploproa	Sebastes_nigrocinctus	565
3028	Sebastes_babcocki	Sebastes_ruberrimus	565
3029	Sebastes_aurora	Sebastes_polyspinis	566
3030	Sebastes_diploproa	Sebastes_ruberrimus	566
3031	Sebastes_crameri	Sebastes_reedi	566
3032	Sebastes_fasciatus	Sebastes_mentella	566
3033	Sebastes_aleutianus	Sebastes_nigrocinctus	567
3034	Sebastes_alutus	Sebastes_variabilis	567
3035	Sebastes_crameri	Sebastes_reedi	567
3036	Sebastes_nebulosus	Sebastes_pinniger	567
3037	Sebastes_fasciatus	Sebastes_mentella	567
3038	Sebastes_aurora	Sebastes_maliger	567
3039	Sebastes_fasciatus	Sebastes_polyspinis	568
3040	Sebastes_nebulosus	Sebastes_ruberrimus	568
3041	Sebastes_diploproa	Sebastes_nigrocinctus	568
3042	Sebastes_aurora	Sebastes_maliger	568
3043	Sebastes_crameri	Sebastes_reedi	568
3044	Sebastes_mentella	Sebastes_nebulosus	569
3045	Sebastes_diploproa	Sebastes_ruberrimus	569
3046	Sebastes_crameri	Sebastes_variabilis	569
3047	Sebastes_aurora	Sebastes_maliger	569
3048	Sebastes_aleutianus	Sebastes_pinniger	570
3049	Sebastes_fasciatus	Sebastes_mentella	570
3050	Sebastes_alutus	Sebastes_variabilis	570
3051	Sebastes_crameri	Sebastes_reedi	570
3052	Sebastes_melanostomus	Sebastes_nebulosus	570
3053	Sebastes_babcocki	Sebastes_diploproa	570
3054	Sebastes_aurora	Sebastes_maliger	570
3055	Sebastes_nigrocinctus	Sebastes_reedi	571
3056	Sebastes_aleutianus	Sebastes_variabilis	571
3057	Sebastes_aurora	Sebastes_melanostomus	571
3058	Sebastes_fasciatus	Sebastes_mentella	571
3059	Sebastes_maliger	Sebastes_nebulosus	572
3060	Sebastes_nigrocinctus	Sebastes_reedi	572
3061	Sebastes_fasciatus	Sebastes_mentella	572
3062	Sebastes_helvomaculatus	Sebastes_melanostomus	572
3063	Sebastes_aleutianus	Sebastes_polyspinis	572
3064	Sebastes_aurora	Sebastes_diploproa	573
3065	Sebastes_fasciatus	Sebastes_variabilis	573
3066	Sebastes_crameri	Sebastes_reedi	573
3067	Sebastes_alutus	Sebastes_melanostomus	574
3068	Sebastes_fasciatus	Sebastes_mentella	574
3069	Sebastes_polyspinis	Sebastes_variabilis	574
3070	Sebastes_nigrocinctus	Sebastes_ruberrimus	574
3071	Sebastes_crameri	Sebastes_reedi	574
3072	Sebastes_aurora	Sebastes_helvomaculatus	574
3073	Sebastes_pinniger	Sebastes_ruberrimus	575
3074	Sebastes_diploproa	Sebastes_nigrocinctus	575
3075	Sebastes_reedi	Sebastes_variabilis	575
3076	Sebastes_fasciatus	Sebastes_mentella	575
3077	Sebastes_aurora	Sebastes_helvomaculatus	575
3078	Sebastes_aleutianus	Sebastes_reedi	576
3079	Sebastes_fasciatus	Sebastes_ruberrimus	576
3080	Sebastes_alutus	Sebastes_variabilis	576
3081	Sebastes_helvomaculatus	Sebastes_pinniger	576
3082	Sebastes_diploproa	Sebastes_nigrocinctus	576
3083	Sebastes_aurora	Sebastes_nebulosus	576
3084	Sebastes_diploproa	Sebastes_melanostomus	577
3085	Sebastes_fasciatus	Sebastes_reedi	577
3086	Sebastes_maliger	Sebastes_nebulosus	577
3087	Sebastes_aleutianus	Sebastes_alutus	577
3088	Sebastes_polyspinis	Sebastes_variabilis	577
3089	Sebastes_babcocki	Sebastes_diploproa	578
3090	Sebastes_mentella	Sebastes_ruberrimus	578
3091	Sebastes_aurora	Sebastes_melanostomus	578
3092	Sebastes_aleutianus	Sebastes_reedi	578
3093	Sebastes_alutus	Sebastes_variabilis	578
3094	Sebastes_babcocki	Sebastes_diploproa	579
3095	Sebastes_mentella	Sebastes_variabilis	579
3096	Sebastes_melanostomus	Sebastes_ruberrimus	579
3097	Sebastes_crameri	Sebastes_reedi	579
3098	Sebastes_maliger	Sebastes_nebulosus	579
3099	Sebastes_diploproa	Sebastes_pinniger	580
3100	Sebastes_aleutianus	Sebastes_variabilis	580
3101	Sebastes_aurora	Sebastes_nebulosus	580
3102	Sebastes_mentella	Sebastes_reedi	580
3103	Sebastes_helvomaculatus	Sebastes_melanostomus	580
3104	Sebastes_nebulosus	Sebastes_variabilis	581
3105	Sebastes_babcocki	Sebastes_ruberrimus	581
3106	Sebastes_fasciatus	Sebastes_mentella	581
3107	Sebastes_crameri	Sebastes_reedi	581
3108	Sebastes_diploproa	Sebastes_nigrocinctus	581
3109	Sebastes_aurora	Sebastes_maliger	581
3110	Sebastes_babcocki	Sebastes_nigrocinctus	582
3111	Sebastes_pinniger	Sebastes_ruberrimus	582
3112	Sebastes_aleutianus	Sebastes_crameri	582
3113	Sebastes_alutus	Sebastes_polyspinis	582
3114	Sebastes_maliger	Sebastes_melanostomus	582
3115	Sebastes_fasciatus	Sebastes_mentella	582
3116	Sebastes_alutus	Sebastes_mentella	583
3117	Sebastes_crameri	Sebastes_reedi	583
3118	Sebastes_aurora	Sebastes_ruberrimus	583
3119	Sebastes_babcocki	Sebastes_diploproa	583
3120	Sebastes_polyspinis	Sebastes_variabilis	583
3121	Sebastes_diploproa	Sebastes_pinniger	584
3122	Sebastes_aurora	Sebastes_helvomaculatus	584
3123	Sebastes_aleutianus	Sebastes_fasciatus	584
3124	Sebastes_crameri	Sebastes_reedi	584
3125	Sebastes_alutus	Sebastes_variabilis	584
3126	Sebastes_helvomaculatus	Sebastes_variabilis	585
3127	Sebastes_diploproa	Sebastes_nigrocinctus	585
3128	Sebastes_crameri	Sebastes_reedi	585
3129	Sebastes_maliger	Sebastes_nebulosus	585
3130	Sebastes_babcocki	Sebastes_ruberrimus	585
3131	Sebastes_fasciatus	Sebastes_mentella	585
3132	Sebastes_helvomaculatus	Sebastes_ruberrimus	586
3133	Sebastes_maliger	Sebastes_nebulosus	586
3134	Sebastes_alutus	Sebastes_reedi	586
3135	Sebastes_fasciatus	Sebastes_mentella	586
3136	Sebastes_babcocki	Sebastes_nigrocinctus	586
3137	Sebastes_polyspinis	Sebastes_variabilis	586
3138	Sebastes_crameri	Sebastes_reedi	587
3139	Sebastes_helvomaculatus	Sebastes_mentella	587
3140	Sebastes_aleutianus	Sebastes_variabilis	587
3141	Sebastes_babcocki	Sebastes_ruberrimus	587
3142	Sebastes_diploproa	Sebastes_nigrocinctus	587
3143	Sebastes_maliger	Sebastes_nebulosus	587
3144	Sebastes_melanostomus	Sebastes_pinniger	588
3145	Sebastes_crameri	Sebastes_ruberrimus	588
3146	Sebastes_aleutianus	Sebastes_alutus	588
3147	Sebastes_babcocki	Sebastes_nigrocinctus	588
3148	Sebastes_aurora	Sebastes_helvomaculatus	588
3149	Sebastes_fasciatus	Sebastes_mentella	588
3150	Sebastes_polyspinis	Sebastes_variabilis	588
3151	Sebastes_crameri	Sebastes_variabilis	589
3152	Sebastes_fasciatus	Sebastes_nebulosus	589
3153	Sebastes_diploproa	Sebastes_nigrocinctus	589
3154	Sebastes_aurora	Sebastes_maliger	589
3155	Sebastes_babcocki	Sebastes_ruberrimus	589
3156	Sebastes_aleutianus	Sebastes_ruberrimus	590
3157	Sebastes_alutus	Sebastes_variabilis	590
3158	Sebastes_babcocki	Sebastes_nigrocinctus	590
3159	Sebastes_fasciatus	Sebastes_mentella	590
3160	Sebastes_crameri	Sebastes_reedi	590
3161	Sebastes_melanostomus	Sebastes_pinniger	590
3162	Sebastes_aurora	Sebastes_helvomaculatus	590
3163	Sebastes_aleutianus	Sebastes_nigrocinctus	591
3164	Sebastes_crameri	Sebastes_reedi	591
3165	Sebastes_fasciatus	Sebastes_mentella	591
3166	Sebastes_aurora	Sebastes_maliger	591
3167	Sebastes_melanostomus	Sebastes_pinniger	591
3168	Sebastes_alutus	Sebastes_variabilis	591
3169	Sebastes_helvomaculatus	Sebastes_nebulosus	591
3170	Sebastes_aleutianus	Sebastes_maliger	592
3171	Sebastes_alutus	Sebastes_polyspinis	592
3172	Sebastes_crameri	Sebastes_reedi	592
3173	Sebastes_fasciatus	Sebastes_mentella	592
3174	Sebastes_babcocki	Sebastes_nigrocinctus	592
3175	Sebastes_diploproa	Sebastes_reedi	593
3176	Sebastes_aurora	Sebastes_helvomaculatus	593
3177	Sebastes_fasciatus	Sebastes_mentella	593
3178	Sebastes_aleutianus	Sebastes_polyspinis	593
3179	Sebastes_melanostomus	Sebastes_pinniger	593
3180	Sebastes_aurora	Sebastes_nebulosus	594
3181	Sebastes_melanostomus	Sebastes_variabilis	594
3182	Sebastes_babcocki	Sebastes_diploproa	594
3183	Sebastes_crameri	Sebastes_reedi	594
3184	Sebastes_fasciatus	Sebastes_mentella	594
3185	Sebastes_mentella	Sebastes_ruberrimus	595
3186	Sebastes_helvomaculatus	Sebastes_maliger	595
3187	Sebastes_aleutianus	Sebastes_polyspinis	595
3188	Sebastes_babcocki	Sebastes_nigrocinctus	595
3189	Sebastes_melanostomus	Sebastes_pinniger	595
3190	Sebastes_crameri	Sebastes_reedi	595
3191	Sebastes_mentella	Sebastes_variabilis	596
3192	Sebastes_diploproa	Sebastes_ruberrimus	596
3193	Sebastes_aurora	Sebastes_maliger	596
3194	Sebastes_helvomaculatus	Sebastes_nebulosus	596
3195	Sebastes_melanostomus	Sebastes_pinniger	596
3196	Sebastes_crameri	Sebastes_reedi	596
3197	Sebastes_babcocki	Sebastes_reedi	597
3198	Sebastes_helvomaculatus	Sebastes_maliger	597
3199	Sebastes_alutus	Sebastes_variabilis	597
3200	Sebastes_fasciatus	Sebastes_mentella	597
3201	Sebastes_diploproa	Sebastes_nigrocinctus	597
3202	Sebastes_melanostomus	Sebastes_pinniger	597
3203	Sebastes_alutus	Sebastes_pinniger	598
3204	Sebastes_polyspinis	Sebastes_variabilis	598
3205	Sebastes_babcocki	Sebastes_nigrocinctus	598
3206	Sebastes_helvomaculatus	Sebastes_melanostomus	598
3207	Sebastes_aurora	Sebastes_nebulosus	598
3208	Sebastes_crameri	Sebastes_reedi	598
3209	Sebastes_fasciatus	Sebastes_mentella	598
3210	Sebastes_babcocki	Sebastes_crameri	599
3211	Sebastes_fasciatus	Sebastes_mentella	599
3212	Sebastes_aleutianus	Sebastes_polyspinis	599
3213	Sebastes_helvomaculatus	Sebastes_maliger	599
3214	Sebastes_diploproa	Sebastes_nigrocinctus	599
3215	Sebastes_melanostomus	Sebastes_pinniger	599
3216	Sebastes_maliger	Sebastes_nebulosus	600
3217	Sebastes_aleutianus	Sebastes_variabilis	600
3218	Sebastes_nigrocinctus	Sebastes_ruberrimus	600
3219	Sebastes_melanostomus	Sebastes_pinniger	600
3220	Sebastes_fasciatus	Sebastes_reedi	600
3221	Sebastes_aurora	Sebastes_diploproa	601
3222	Sebastes_aleutianus	Sebastes_polyspinis	601
3223	Sebastes_crameri	Sebastes_mentella	601
3224	Sebastes_aleutianus	Sebastes_alutus	602
3225	Sebastes_babcocki	Sebastes_nigrocinctus	602
3226	Sebastes_maliger	Sebastes_nebulosus	602
3227	Sebastes_mentella	Sebastes_pinniger	602
3228	Sebastes_polyspinis	Sebastes_variabilis	602
3229	Sebastes_helvomaculatus	Sebastes_melanostomus	602
3230	Sebastes_crameri	Sebastes_reedi	602
3231	Sebastes_maliger	Sebastes_nigrocinctus	603
3232	Sebastes_aleutianus	Sebastes_variabilis	603
3233	Sebastes_crameri	Sebastes_fasciatus	603
3234	Sebastes_aurora	Sebastes_crameri	604
3235	Sebastes_fasciatus	Sebastes_mentella	604
3236	Sebastes_diploproa	Sebastes_nigrocinctus	604
3237	Sebastes_babcocki	Sebastes_ruberrimus	604
3238	Sebastes_aleutianus	Sebastes_alutus	604
3239	Sebastes_polyspinis	Sebastes_variabilis	604
