species1	species2	replicate
2900	Sebastes_atrovirens	Sebastes_dalli	510
2901	Sebastes_jordani	Sebastes_serriceps	510
2902	Sebastes_atrovirens	Sebastes_minor	511
2903	Sebastes_rosaceus	Sebastes_umbrosus	511
2904	Sebastes_dalli	Sebastes_rastrelliger	511
2905	Sebastes_inermis	Sebastes_schlegelii	511
2906	Sebastes_constellatus	Sebastes_exsul	511
2907	Sebastes_jordani	Sebastes_rubrivinctus	511
2908	Sebastes_steindachneri	Sebastes_umbrosus	512
2909	Sebastes_jordani	Sebastes_rubrivinctus	512
2910	Sebastes_atrovirens	Sebastes_auriculatus	512
2911	Sebastes_dalli	Sebastes_rastrelliger	512
2912	Sebastes_constellatus	Sebastes_exsul	512
2913	Sebastes_inermis	Sebastes_schlegelii	512
2914	Sebastes_steindachneri	Sebastes_wilsoni	513
2915	Sebastes_auriculatus	Sebastes_carnatus	513
2916	Sebastes_constellatus	Sebastes_rosaceus	513
2917	Sebastes_hopkinsi	Sebastes_jordani	513
2918	Sebastes_dalli	Sebastes_rastrelliger	513
2919	Sebastes_inermis	Sebastes_schlegelii	513
2920	Sebastes_rubrivinctus	Sebastes_serriceps	513
2921	Sebastes_constellatus	Sebastes_umbrosus	514
2922	Sebastes_carnatus	Sebastes_rastrelliger	514
2923	Sebastes_jordani	Sebastes_rubrivinctus	514
2924	Sebastes_inermis	Sebastes_steindachneri	514
2925	Sebastes_hopkinsi	Sebastes_semicinctus	514
2926	Sebastes_minor	Sebastes_rosaceus	515
2927	Sebastes_jordani	Sebastes_rubrivinctus	515
2928	Sebastes_inermis	Sebastes_schlegelii	515
2929	Sebastes_constellatus	Sebastes_exsul	515
2930	Sebastes_auriculatus	Sebastes_carnatus	515
2931	Sebastes_dalli	Sebastes_rastrelliger	515
2932	Sebastes_inermis	Sebastes_rubrivinctus	516
2933	Sebastes_dalli	Sebastes_semicinctus	516
2934	Sebastes_constellatus	Sebastes_rosaceus	516
2935	Sebastes_minor	Sebastes_steindachneri	516
2936	Sebastes_atrovirens	Sebastes_carnatus	516
2937	Sebastes_hopkinsi	Sebastes_rubrivinctus	517
2938	Sebastes_minor	Sebastes_schlegelii	517
2939	Sebastes_atrovirens	Sebastes_umbrosus	517
2940	Sebastes_auriculatus	Sebastes_rastrelliger	517
2941	Sebastes_constellatus	Sebastes_exsul	517
2942	Sebastes_dalli	Sebastes_rastrelliger	518
2943	Sebastes_atrovirens	Sebastes_umbrosus	518
2944	Sebastes_jordani	Sebastes_minor	518
2945	Sebastes_constellatus	Sebastes_exsul	518
2946	Sebastes_inermis	Sebastes_schlegelii	518
2947	Sebastes_rubrivinctus	Sebastes_serriceps	518
2948	Sebastes_atrovirens	Sebastes_rubrivinctus	519
2949	Sebastes_hopkinsi	Sebastes_inermis	519
2950	Sebastes_auriculatus	Sebastes_dalli	519
2951	Sebastes_minor	Sebastes_steindachneri	519
2952	Sebastes_constellatus	Sebastes_rosaceus	519
2953	Sebastes_constellatus	Sebastes_umbrosus	520
2954	Sebastes_atrovirens	Sebastes_rubrivinctus	520
2955	Sebastes_hopkinsi	Sebastes_wilsoni	520
2956	Sebastes_inermis	Sebastes_steindachneri	520
2957	Sebastes_dalli	Sebastes_rastrelliger	520
2958	Sebastes_hopkinsi	Sebastes_rubrivinctus	521
2959	Sebastes_inermis	Sebastes_minor	521
2960	Sebastes_atrovirens	Sebastes_rosaceus	521
2961	Sebastes_auriculatus	Sebastes_rastrelliger	521
2962	Sebastes_exsul	Sebastes_umbrosus	521
2963	Sebastes_inermis	Sebastes_schlegelii	522
2964	Sebastes_exsul	Sebastes_umbrosus	522
2965	Sebastes_carnatus	Sebastes_wilsoni	522
2966	Sebastes_minor	Sebastes_steindachneri	522
2967	Sebastes_rubrivinctus	Sebastes_serriceps	522
2968	Sebastes_auriculatus	Sebastes_dalli	522
2969	Sebastes_serriceps	Sebastes_steindachneri	523
2970	Sebastes_inermis	Sebastes_schlegelii	523
2971	Sebastes_constellatus	Sebastes_umbrosus	523
2972	Sebastes_rastrelliger	Sebastes_semicinctus	523
2973	Sebastes_atrovirens	Sebastes_carnatus	523
2974	Sebastes_atrovirens	Sebastes_dalli	524
2975	Sebastes_inermis	Sebastes_semicinctus	524
2976	Sebastes_constellatus	Sebastes_rosaceus	524
2977	Sebastes_minor	Sebastes_steindachneri	524
2978	Sebastes_jordani	Sebastes_serriceps	524
2979	Sebastes_constellatus	Sebastes_rastrelliger	525
2980	Sebastes_atrovirens	Sebastes_carnatus	525
2981	Sebastes_minor	Sebastes_serriceps	525
2982	Sebastes_inermis	Sebastes_schlegelii	525
2983	Sebastes_jordani	Sebastes_serriceps	526
2984	Sebastes_atrovirens	Sebastes_umbrosus	526
2985	Sebastes_minor	Sebastes_wilsoni	526
2986	Sebastes_inermis	Sebastes_schlegelii	526
2987	Sebastes_constellatus	Sebastes_exsul	526
2988	Sebastes_dalli	Sebastes_rastrelliger	526
2989	Sebastes_rubrivinctus	Sebastes_umbrosus	527
2990	Sebastes_auriculatus	Sebastes_rastrelliger	527
2991	Sebastes_atrovirens	Sebastes_carnatus	527
2992	Sebastes_hopkinsi	Sebastes_inermis	527
2993	Sebastes_minor	Sebastes_steindachneri	527
2994	Sebastes_constellatus	Sebastes_exsul	527
2995	Sebastes_carnatus	Sebastes_wilsoni	528
2996	Sebastes_inermis	Sebastes_minor	528
2997	Sebastes_auriculatus	Sebastes_rastrelliger	528
2998	Sebastes_constellatus	Sebastes_umbrosus	528
2999	Sebastes_rubrivinctus	Sebastes_serriceps	528
3000	Sebastes_dalli	Sebastes_minor	529
3001	Sebastes_jordani	Sebastes_rubrivinctus	529
3002	Sebastes_atrovirens	Sebastes_carnatus	529
3003	Sebastes_inermis	Sebastes_schlegelii	529
3004	Sebastes_constellatus	Sebastes_umbrosus	529
3005	Sebastes_schlegelii	Sebastes_wilsoni	530
3006	Sebastes_atrovirens	Sebastes_umbrosus	530
3007	Sebastes_auriculatus	Sebastes_rastrelliger	530
3008	Sebastes_hopkinsi	Sebastes_serriceps	530
3009	Sebastes_minor	Sebastes_steindachneri	530
3010	Sebastes_constellatus	Sebastes_exsul	530
3011	Sebastes_auriculatus	Sebastes_rubrivinctus	531
3012	Sebastes_dalli	Sebastes_rastrelliger	531
3013	Sebastes_hopkinsi	Sebastes_schlegelii	531
3014	Sebastes_minor	Sebastes_steindachneri	531
3015	Sebastes_atrovirens	Sebastes_carnatus	531
3016	Sebastes_constellatus	Sebastes_umbrosus	531
3017	Sebastes_inermis	Sebastes_jordani	532
3018	Sebastes_constellatus	Sebastes_rosaceus	532
3019	Sebastes_minor	Sebastes_steindachneri	532
3020	Sebastes_rubrivinctus	Sebastes_serriceps	532
3021	Sebastes_atrovirens	Sebastes_semicinctus	532
3022	Sebastes_auriculatus	Sebastes_dalli	532
3023	Sebastes_minor	Sebastes_schlegelii	533
3024	Sebastes_atrovirens	Sebastes_auriculatus	533
3025	Sebastes_rubrivinctus	Sebastes_umbrosus	533
3026	Sebastes_hopkinsi	Sebastes_wilsoni	533
3027	Sebastes_dalli	Sebastes_rastrelliger	533
3028	Sebastes_constellatus	Sebastes_exsul	533
3029	Sebastes_atrovirens	Sebastes_rastrelliger	534
3030	Sebastes_exsul	Sebastes_jordani	534
3031	Sebastes_inermis	Sebastes_wilsoni	534
3032	Sebastes_rubrivinctus	Sebastes_serriceps	534
3033	Sebastes_minor	Sebastes_steindachneri	534
3034	Sebastes_dalli	Sebastes_inermis	535
3035	Sebastes_jordani	Sebastes_rubrivinctus	535
3036	Sebastes_minor	Sebastes_steindachneri	535
3037	Sebastes_atrovirens	Sebastes_carnatus	535
3038	Sebastes_constellatus	Sebastes_rosaceus	535
3039	Sebastes_constellatus	Sebastes_dalli	536
3040	Sebastes_atrovirens	Sebastes_carnatus	536
3041	Sebastes_hopkinsi	Sebastes_minor	536
3042	Sebastes_inermis	Sebastes_schlegelii	536
3043	Sebastes_rubrivinctus	Sebastes_serriceps	536
3044	Sebastes_semicinctus	Sebastes_steindachneri	537
3045	Sebastes_jordani	Sebastes_serriceps	537
3046	Sebastes_inermis	Sebastes_schlegelii	537
3047	Sebastes_constellatus	Sebastes_exsul	537
3048	Sebastes_carnatus	Sebastes_rastrelliger	537
3049	Sebastes_rosaceus	Sebastes_umbrosus	537
3050	Sebastes_constellatus	Sebastes_wilsoni	538
3051	Sebastes_carnatus	Sebastes_rastrelliger	538
3052	Sebastes_jordani	Sebastes_rubrivinctus	538
3053	Sebastes_minor	Sebastes_schlegelii	538
3054	Sebastes_exsul	Sebastes_minor	539
3055	Sebastes_carnatus	Sebastes_semicinctus	539
3056	Sebastes_rubrivinctus	Sebastes_serriceps	539
3057	Sebastes_auriculatus	Sebastes_dalli	539
3058	Sebastes_inermis	Sebastes_schlegelii	539
3059	Sebastes_rubrivinctus	Sebastes_semicinctus	540
3060	Sebastes_carnatus	Sebastes_rastrelliger	540
3061	Sebastes_inermis	Sebastes_minor	540
3062	Sebastes_hopkinsi	Sebastes_wilsoni	540
3063	Sebastes_constellatus	Sebastes_umbrosus	540
3064	Sebastes_auriculatus	Sebastes_schlegelii	541
3065	Sebastes_minor	Sebastes_steindachneri	541
3066	Sebastes_exsul	Sebastes_umbrosus	541
3067	Sebastes_atrovirens	Sebastes_carnatus	541
3068	Sebastes_dalli	Sebastes_rastrelliger	541
3069	Sebastes_jordani	Sebastes_rubrivinctus	541
3070	Sebastes_rastrelliger	Sebastes_umbrosus	542
3071	Sebastes_inermis	Sebastes_wilsoni	542
3072	Sebastes_atrovirens	Sebastes_carnatus	542
3073	Sebastes_constellatus	Sebastes_exsul	542
3074	Sebastes_hopkinsi	Sebastes_jordani	542
3075	Sebastes_minor	Sebastes_steindachneri	542
3076	Sebastes_rubrivinctus	Sebastes_serriceps	542
3077	Sebastes_atrovirens	Sebastes_steindachneri	543
3078	Sebastes_dalli	Sebastes_rastrelliger	543
3079	Sebastes_jordani	Sebastes_rubrivinctus	543
3080	Sebastes_exsul	Sebastes_umbrosus	543
3081	Sebastes_inermis	Sebastes_schlegelii	543
3082	Sebastes_carnatus	Sebastes_umbrosus	544
3083	Sebastes_inermis	Sebastes_wilsoni	544
3084	Sebastes_minor	Sebastes_steindachneri	544
3085	Sebastes_constellatus	Sebastes_exsul	544
3086	Sebastes_auriculatus	Sebastes_dalli	544
3087	Sebastes_rubrivinctus	Sebastes_serriceps	544
3088	Sebastes_hopkinsi	Sebastes_jordani	544
3089	Sebastes_atrovirens	Sebastes_serriceps	545
3090	Sebastes_dalli	Sebastes_rastrelliger	545
3091	Sebastes_inermis	Sebastes_wilsoni	545
3092	Sebastes_minor	Sebastes_steindachneri	545
3093	Sebastes_exsul	Sebastes_umbrosus	545
3094	Sebastes_rosaceus	Sebastes_rubrivinctus	546
3095	Sebastes_constellatus	Sebastes_umbrosus	546
3096	Sebastes_atrovirens	Sebastes_rastrelliger	546
3097	Sebastes_inermis	Sebastes_steindachneri	546
3098	Sebastes_hopkinsi	Sebastes_wilsoni	546
3099	Sebastes_schlegelii	Sebastes_semicinctus	547
3100	Sebastes_exsul	Sebastes_umbrosus	547
3101	Sebastes_minor	Sebastes_steindachneri	547
3102	Sebastes_auriculatus	Sebastes_dalli	547
3103	Sebastes_rubrivinctus	Sebastes_serriceps	547
3104	Sebastes_atrovirens	Sebastes_carnatus	547
3105	Sebastes_hopkinsi	Sebastes_rubrivinctus	548
3106	Sebastes_schlegelii	Sebastes_steindachneri	548
3107	Sebastes_carnatus	Sebastes_semicinctus	548
3108	Sebastes_dalli	Sebastes_rastrelliger	548
3109	Sebastes_constellatus	Sebastes_exsul	548
3110	Sebastes_rosaceus	Sebastes_umbrosus	548
3111	Sebastes_semicinctus	Sebastes_wilsoni	549
3112	Sebastes_rubrivinctus	Sebastes_serriceps	549
3113	Sebastes_constellatus	Sebastes_rosaceus	549
3114	Sebastes_inermis	Sebastes_steindachneri	549
3115	Sebastes_atrovirens	Sebastes_carnatus	549
3116	Sebastes_dalli	Sebastes_rastrelliger	549
3117	Sebastes_rastrelliger	Sebastes_rosaceus	550
3118	Sebastes_atrovirens	Sebastes_carnatus	550
3119	Sebastes_constellatus	Sebastes_exsul	550
3120	Sebastes_hopkinsi	Sebastes_jordani	550
3121	Sebastes_inermis	Sebastes_schlegelii	550
3122	Sebastes_minor	Sebastes_wilsoni	550
3123	Sebastes_rubrivinctus	Sebastes_serriceps	550
3124	Sebastes_constellatus	Sebastes_dalli	551
3125	Sebastes_inermis	Sebastes_minor	551
3126	Sebastes_hopkinsi	Sebastes_wilsoni	551
3127	Sebastes_atrovirens	Sebastes_carnatus	551
3128	Sebastes_jordani	Sebastes_rubrivinctus	551
3129	Sebastes_dalli	Sebastes_exsul	552
3130	Sebastes_inermis	Sebastes_minor	552
3131	Sebastes_hopkinsi	Sebastes_wilsoni	552
3132	Sebastes_jordani	Sebastes_rubrivinctus	552
3133	Sebastes_atrovirens	Sebastes_carnatus	552
3134	Sebastes_minor	Sebastes_semicinctus	553
3135	Sebastes_auriculatus	Sebastes_dalli	553
3136	Sebastes_constellatus	Sebastes_rosaceus	553
3137	Sebastes_inermis	Sebastes_schlegelii	553
3138	Sebastes_jordani	Sebastes_rubrivinctus	553
3139	Sebastes_atrovirens	Sebastes_carnatus	553
3140	Sebastes_steindachneri	Sebastes_umbrosus	554
3141	Sebastes_constellatus	Sebastes_exsul	554
3142	Sebastes_inermis	Sebastes_schlegelii	554
3143	Sebastes_atrovirens	Sebastes_carnatus	554
3144	Sebastes_rubrivinctus	Sebastes_serriceps	554
3145	Sebastes_dalli	Sebastes_rastrelliger	554
3146	Sebastes_auriculatus	Sebastes_semicinctus	554
3147	Sebastes_semicinctus	Sebastes_wilsoni	555
3148	Sebastes_rubrivinctus	Sebastes_serriceps	555
3149	Sebastes_constellatus	Sebastes_umbrosus	555
3150	Sebastes_carnatus	Sebastes_dalli	555
3151	Sebastes_inermis	Sebastes_minor	555
3152	Sebastes_rubrivinctus	Sebastes_wilsoni	556
3153	Sebastes_atrovirens	Sebastes_rosaceus	556
3154	Sebastes_constellatus	Sebastes_umbrosus	556
3155	Sebastes_schlegelii	Sebastes_steindachneri	556
3156	Sebastes_auriculatus	Sebastes_dalli	556
3157	Sebastes_jordani	Sebastes_serriceps	557
3158	Sebastes_auriculatus	Sebastes_steindachneri	557
3159	Sebastes_constellatus	Sebastes_rosaceus	557
3160	Sebastes_dalli	Sebastes_rastrelliger	557
3161	Sebastes_inermis	Sebastes_schlegelii	557
3162	Sebastes_atrovirens	Sebastes_carnatus	557
3163	Sebastes_constellatus	Sebastes_umbrosus	558
3164	Sebastes_dalli	Sebastes_inermis	558
3165	Sebastes_atrovirens	Sebastes_carnatus	558
3166	Sebastes_jordani	Sebastes_serriceps	558
3167	Sebastes_minor	Sebastes_steindachneri	558
3168	Sebastes_inermis	Sebastes_rubrivinctus	559
3169	Sebastes_rastrelliger	Sebastes_umbrosus	559
3170	Sebastes_constellatus	Sebastes_exsul	559
3171	Sebastes_atrovirens	Sebastes_carnatus	559
3172	Sebastes_minor	Sebastes_steindachneri	559
3173	Sebastes_inermis	Sebastes_rastrelliger	560
3174	Sebastes_constellatus	Sebastes_umbrosus	560
3175	Sebastes_atrovirens	Sebastes_carnatus	560
3176	Sebastes_jordani	Sebastes_rubrivinctus	560
3177	Sebastes_minor	Sebastes_steindachneri	560
3178	Sebastes_atrovirens	Sebastes_carnatus	561
3179	Sebastes_constellatus	Sebastes_minor	561
3180	Sebastes_inermis	Sebastes_schlegelii	561
3181	Sebastes_dalli	Sebastes_semicinctus	561
3182	Sebastes_rubrivinctus	Sebastes_serriceps	561
3183	Sebastes_carnatus	Sebastes_constellatus	562
3184	Sebastes_inermis	Sebastes_wilsoni	562
3185	Sebastes_hopkinsi	Sebastes_serriceps	562
3186	Sebastes_dalli	Sebastes_rastrelliger	562
3187	Sebastes_minor	Sebastes_steindachneri	562
3188	Sebastes_auriculatus	Sebastes_dalli	563
3189	Sebastes_hopkinsi	Sebastes_jordani	563
3190	Sebastes_carnatus	Sebastes_exsul	563
3191	Sebastes_steindachneri	Sebastes_wilsoni	563
3192	Sebastes_inermis	Sebastes_schlegelii	563
3193	Sebastes_rubrivinctus	Sebastes_serriceps	563
3194	Sebastes_auriculatus	Sebastes_serriceps	564
3195	Sebastes_dalli	Sebastes_rastrelliger	564
3196	Sebastes_exsul	Sebastes_umbrosus	564
3197	Sebastes_hopkinsi	Sebastes_steindachneri	564
3198	Sebastes_inermis	Sebastes_schlegelii	564
3199	Sebastes_atrovirens	Sebastes_carnatus	564
3200	Sebastes_exsul	Sebastes_umbrosus	565
3201	Sebastes_atrovirens	Sebastes_minor	565
3202	Sebastes_dalli	Sebastes_rastrelliger	565
3203	Sebastes_jordani	Sebastes_serriceps	565
3204	Sebastes_inermis	Sebastes_schlegelii	565
3205	Sebastes_schlegelii	Sebastes_semicinctus	566
3206	Sebastes_constellatus	Sebastes_rosaceus	566
3207	Sebastes_atrovirens	Sebastes_rastrelliger	566
3208	Sebastes_jordani	Sebastes_rubrivinctus	566
3209	Sebastes_minor	Sebastes_steindachneri	566
3210	Sebastes_carnatus	Sebastes_rosaceus	567
3211	Sebastes_hopkinsi	Sebastes_minor	567
3212	Sebastes_auriculatus	Sebastes_rastrelliger	567
3213	Sebastes_constellatus	Sebastes_umbrosus	567
3214	Sebastes_jordani	Sebastes_serriceps	567
3215	Sebastes_inermis	Sebastes_schlegelii	567
3216	Sebastes_rosaceus	Sebastes_schlegelii	568
3217	Sebastes_constellatus	Sebastes_exsul	568
3218	Sebastes_atrovirens	Sebastes_dalli	568
3219	Sebastes_minor	Sebastes_steindachneri	568
3220	Sebastes_rubrivinctus	Sebastes_serriceps	568
3221	Sebastes_atrovirens	Sebastes_rastrelliger	569
3222	Sebastes_hopkinsi	Sebastes_rosaceus	569
3223	Sebastes_jordani	Sebastes_serriceps	569
3224	Sebastes_constellatus	Sebastes_umbrosus	569
3225	Sebastes_inermis	Sebastes_steindachneri	569
3226	Sebastes_dalli	Sebastes_rubrivinctus	570
3227	Sebastes_hopkinsi	Sebastes_wilsoni	570
3228	Sebastes_inermis	Sebastes_minor	570
3229	Sebastes_constellatus	Sebastes_umbrosus	570
3230	Sebastes_atrovirens	Sebastes_carnatus	570
3231	Sebastes_constellatus	Sebastes_serriceps	571
3232	Sebastes_minor	Sebastes_schlegelii	571
3233	Sebastes_dalli	Sebastes_semicinctus	571
3234	Sebastes_atrovirens	Sebastes_carnatus	571
3235	Sebastes_hopkinsi	Sebastes_wilsoni	571
3236	Sebastes_minor	Sebastes_steindachneri	572
3237	Sebastes_atrovirens	Sebastes_jordani	572
3238	Sebastes_auriculatus	Sebastes_rastrelliger	572
3239	Sebastes_schlegelii	Sebastes_wilsoni	572
3240	Sebastes_exsul	Sebastes_rosaceus	572
3241	Sebastes_rubrivinctus	Sebastes_serriceps	572
3242	Sebastes_hopkinsi	Sebastes_rastrelliger	573
3243	Sebastes_inermis	Sebastes_schlegelii	573
3244	Sebastes_atrovirens	Sebastes_carnatus	573
3245	Sebastes_minor	Sebastes_steindachneri	573
3246	Sebastes_constellatus	Sebastes_exsul	573
3247	Sebastes_jordani	Sebastes_rubrivinctus	573
3248	Sebastes_rosaceus	Sebastes_umbrosus	573
3249	Sebastes_schlegelii	Sebastes_steindachneri	574
3250	Sebastes_constellatus	Sebastes_dalli	574
3251	Sebastes_hopkinsi	Sebastes_rubrivinctus	574
3252	Sebastes_atrovirens	Sebastes_carnatus	574
3253	Sebastes_rubrivinctus	Sebastes_schlegelii	575
3254	Sebastes_carnatus	Sebastes_rastrelliger	575
3255	Sebastes_constellatus	Sebastes_rosaceus	575
3256	Sebastes_minor	Sebastes_steindachneri	575
3257	Sebastes_exsul	Sebastes_hopkinsi	576
3258	Sebastes_jordani	Sebastes_serriceps	576
3259	Sebastes_minor	Sebastes_wilsoni	576
3260	Sebastes_inermis	Sebastes_schlegelii	576
3261	Sebastes_atrovirens	Sebastes_carnatus	576
3262	Sebastes_auriculatus	Sebastes_semicinctus	576
3263	Sebastes_dalli	Sebastes_rastrelliger	576
3264	Sebastes_rubrivinctus	Sebastes_umbrosus	577
3265	Sebastes_constellatus	Sebastes_exsul	577
3266	Sebastes_schlegelii	Sebastes_wilsoni	577
3267	Sebastes_minor	Sebastes_steindachneri	577
3268	Sebastes_atrovirens	Sebastes_auriculatus	577
3269	Sebastes_dalli	Sebastes_rastrelliger	577
3270	Sebastes_auriculatus	Sebastes_carnatus	578
3271	Sebastes_exsul	Sebastes_hopkinsi	578
3272	Sebastes_dalli	Sebastes_rastrelliger	578
3273	Sebastes_minor	Sebastes_steindachneri	578
3274	Sebastes_inermis	Sebastes_wilsoni	578
3275	Sebastes_jordani	Sebastes_serriceps	578
3276	Sebastes_jordani	Sebastes_rubrivinctus	579
3277	Sebastes_dalli	Sebastes_steindachneri	579
3278	Sebastes_inermis	Sebastes_schlegelii	579
3279	Sebastes_constellatus	Sebastes_exsul	579
3280	Sebastes_atrovirens	Sebastes_carnatus	579
3281	Sebastes_rosaceus	Sebastes_umbrosus	579
3282	Sebastes_atrovirens	Sebastes_serriceps	580
3283	Sebastes_auriculatus	Sebastes_rastrelliger	580
3284	Sebastes_minor	Sebastes_schlegelii	580
3285	Sebastes_constellatus	Sebastes_exsul	580
3286	Sebastes_rosaceus	Sebastes_umbrosus	580
3287	Sebastes_hopkinsi	Sebastes_wilsoni	580
3288	Sebastes_constellatus	Sebastes_rastrelliger	581
3289	Sebastes_inermis	Sebastes_schlegelii	581
3290	Sebastes_steindachneri	Sebastes_wilsoni	581
3291	Sebastes_jordani	Sebastes_serriceps	581
3292	Sebastes_atrovirens	Sebastes_carnatus	581
3293	Sebastes_minor	Sebastes_steindachneri	582
3294	Sebastes_hopkinsi	Sebastes_rosaceus	582
3295	Sebastes_constellatus	Sebastes_umbrosus	582
3296	Sebastes_auriculatus	Sebastes_semicinctus	582
3297	Sebastes_dalli	Sebastes_rastrelliger	582
3298	Sebastes_atrovirens	Sebastes_carnatus	582
3299	Sebastes_jordani	Sebastes_rubrivinctus	582
3300	Sebastes_inermis	Sebastes_schlegelii	582
3301	Sebastes_auriculatus	Sebastes_constellatus	583
3302	Sebastes_hopkinsi	Sebastes_jordani	583
3303	Sebastes_schlegelii	Sebastes_steindachneri	583
3304	Sebastes_atrovirens	Sebastes_carnatus	583
3305	Sebastes_rubrivinctus	Sebastes_serriceps	583
3306	Sebastes_dalli	Sebastes_rastrelliger	583
3307	Sebastes_exsul	Sebastes_steindachneri	584
3308	Sebastes_jordani	Sebastes_rubrivinctus	584
3309	Sebastes_inermis	Sebastes_schlegelii	584
3310	Sebastes_atrovirens	Sebastes_rastrelliger	584
3311	Sebastes_exsul	Sebastes_minor	585
3312	Sebastes_carnatus	Sebastes_rastrelliger	585
3313	Sebastes_jordani	Sebastes_serriceps	585
3314	Sebastes_inermis	Sebastes_schlegelii	585
3315	Sebastes_inermis	Sebastes_steindachneri	586
3316	Sebastes_auriculatus	Sebastes_carnatus	586
3317	Sebastes_hopkinsi	Sebastes_wilsoni	586
3318	Sebastes_exsul	Sebastes_serriceps	586
3319	Sebastes_dalli	Sebastes_rastrelliger	586
3320	Sebastes_jordani	Sebastes_wilsoni	587
3321	Sebastes_atrovirens	Sebastes_rosaceus	587
3322	Sebastes_rubrivinctus	Sebastes_serriceps	587
3323	Sebastes_dalli	Sebastes_rastrelliger	587
3324	Sebastes_inermis	Sebastes_minor	587
3325	Sebastes_constellatus	Sebastes_exsul	587
3326	Sebastes_constellatus	Sebastes_wilsoni	588
3327	Sebastes_carnatus	Sebastes_semicinctus	588
3328	Sebastes_jordani	Sebastes_serriceps	588
3329	Sebastes_inermis	Sebastes_steindachneri	588
3330	Sebastes_auriculatus	Sebastes_rastrelliger	588
3331	Sebastes_atrovirens	Sebastes_umbrosus	589
3332	Sebastes_hopkinsi	Sebastes_wilsoni	589
3333	Sebastes_auriculatus	Sebastes_rastrelliger	589
3334	Sebastes_rubrivinctus	Sebastes_serriceps	589
3335	Sebastes_minor	Sebastes_steindachneri	589
3336	Sebastes_inermis	Sebastes_schlegelii	589
3337	Sebastes_constellatus	Sebastes_exsul	589
3338	Sebastes_jordani	Sebastes_schlegelii	590
3339	Sebastes_semicinctus	Sebastes_umbrosus	590
3340	Sebastes_minor	Sebastes_steindachneri	590
3341	Sebastes_rubrivinctus	Sebastes_serriceps	590
3342	Sebastes_atrovirens	Sebastes_rastrelliger	590
3343	Sebastes_constellatus	Sebastes_exsul	590
3344	Sebastes_rastrelliger	Sebastes_semicinctus	591
3345	Sebastes_minor	Sebastes_umbrosus	591
3346	Sebastes_jordani	Sebastes_rubrivinctus	591
3347	Sebastes_atrovirens	Sebastes_carnatus	591
3348	Sebastes_constellatus	Sebastes_exsul	591
3349	Sebastes_inermis	Sebastes_schlegelii	591
3350	Sebastes_atrovirens	Sebastes_steindachneri	592
3351	Sebastes_jordani	Sebastes_rubrivinctus	592
3352	Sebastes_exsul	Sebastes_rosaceus	592
3353	Sebastes_auriculatus	Sebastes_rastrelliger	592
3354	Sebastes_inermis	Sebastes_schlegelii	592
3355	Sebastes_rastrelliger	Sebastes_serriceps	593
3356	Sebastes_rosaceus	Sebastes_umbrosus	593
3357	Sebastes_constellatus	Sebastes_exsul	593
3358	Sebastes_atrovirens	Sebastes_carnatus	593
3359	Sebastes_hopkinsi	Sebastes_steindachneri	593
3360	Sebastes_inermis	Sebastes_schlegelii	593
3361	Sebastes_rastrelliger	Sebastes_semicinctus	594
3362	Sebastes_exsul	Sebastes_wilsoni	594
3363	Sebastes_inermis	Sebastes_schlegelii	594
3364	Sebastes_jordani	Sebastes_serriceps	594
3365	Sebastes_minor	Sebastes_steindachneri	594
3366	Sebastes_atrovirens	Sebastes_carnatus	594
3367	Sebastes_auriculatus	Sebastes_schlegelii	595
3368	Sebastes_constellatus	Sebastes_exsul	595
3369	Sebastes_jordani	Sebastes_serriceps	595
3370	Sebastes_atrovirens	Sebastes_carnatus	595
3371	Sebastes_rosaceus	Sebastes_umbrosus	595
3372	Sebastes_dalli	Sebastes_rastrelliger	595
3373	Sebastes_minor	Sebastes_steindachneri	595
3374	Sebastes_auriculatus	Sebastes_steindachneri	596
3375	Sebastes_jordani	Sebastes_serriceps	596
3376	Sebastes_atrovirens	Sebastes_carnatus	596
3377	Sebastes_inermis	Sebastes_schlegelii	596
3378	Sebastes_constellatus	Sebastes_exsul	596
3379	Sebastes_rosaceus	Sebastes_umbrosus	596
3380	Sebastes_dalli	Sebastes_rastrelliger	596
3381	Sebastes_serriceps	Sebastes_umbrosus	597
3382	Sebastes_steindachneri	Sebastes_wilsoni	597
3383	Sebastes_dalli	Sebastes_semicinctus	597
3384	Sebastes_inermis	Sebastes_schlegelii	597
3385	Sebastes_constellatus	Sebastes_exsul	597
3386	Sebastes_atrovirens	Sebastes_carnatus	597
3387	Sebastes_exsul	Sebastes_inermis	598
3388	Sebastes_atrovirens	Sebastes_auriculatus	598
3389	Sebastes_jordani	Sebastes_serriceps	598
3390	Sebastes_dalli	Sebastes_rastrelliger	598
3391	Sebastes_minor	Sebastes_steindachneri	598
3392	Sebastes_rastrelliger	Sebastes_rosaceus	599
3393	Sebastes_schlegelii	Sebastes_serriceps	599
3394	Sebastes_minor	Sebastes_steindachneri	599
3395	Sebastes_atrovirens	Sebastes_carnatus	599
3396	Sebastes_constellatus	Sebastes_umbrosus	599
3397	Sebastes_constellatus	Sebastes_hopkinsi	600
3398	Sebastes_steindachneri	Sebastes_wilsoni	600
3399	Sebastes_rubrivinctus	Sebastes_serriceps	600
3400	Sebastes_dalli	Sebastes_rastrelliger	600
3401	Sebastes_atrovirens	Sebastes_auriculatus	600
